participant,intro_salary,intro_capable,intro_efficient,intro_skilled,intro_intelligent,intro_independent,intro_motivated,intro_committed,intro_knowconsultants,capable,efficient,skilled,intelligent,independent,confident,aggressive,organized,motivated,committed_relative_others,pros_cons,exam_percentile,late_days,salary,likelihood_promoted,training_rec,hire_rec,manipulation,candidate_name,participant_sex,participant_parent
1269458,65000,7,7,7,5,7,5,4,0,7,7,7,6,7,7,5,7,5,4,"Pros:
1. She considers projected results and keeps potential employers updated on those as well as past achieved results.
2. Her resume is presented in a very businesslike and professional manner, without frills and with high levels of clarity and coherence.
3. Her past work has been successful.
Cons:
1. She lists project results as if they are already accomplished, when they are actually uncertain.
2. She seems very impersonal and does not try to list any skills and knowledge she has as an individual.
3. She appears to have little experience outside Texas and business practices or climates elsewhere may throw her off.",82,4,150000,4,1,1,parent,sarah,
3131867,50000,6,6,6,6,6,6,6,0,5,4,5,4,5,4,5,4,5,5,"pros : a fresh look at the company, more profit, getting help from a specialist
cons: challenging,  lack of experience,  lack of  diversity ",65,4,80000,3,1,0,parent,allison,
3131867,50000,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,"pros : a fresh look at the company, more profit, getting help from a specialist
cons: challenging,  need for implementers, experience gained disappears",85,4,100000,3,1,1,nonparent,sarah,
3765266,50000,5,6,6,7,5,7,7,0,7,6,5,6,4,7,4,7,7,7,"Pros:
-Worked her way up to the position she's in (goal oriented)
-Increased company revenue
- Forward-thinking (imaginative)

Cons:
-Outside company activities could hinder time spent with working with the company, i.e. Overtime.
- Slight gap in work experience
- Doesn't show much in respect to communication to employees",92,8,138000,3,1,1,nonparent,allison,
3765266,50000,5,6,6,7,5,7,7,0,5,6,6,7,5,7,6,6,7,7,"Pros:
- increased company revenue
- Innovative
- Communicative

Cons:
- More oriented towards making themselves look better and not enough towards groups.
- Doesn't stay long with companies.
- Doesn't have many clients under them.",98,5,135000,3,1,0,parent,sarah,
2446036,100000,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,"PROS:
1) She's a woman, so she'll likely work harder to prove herself.
2) Has a lot of experience in different careers.
3) Also concerned about her city.

CONS:
1) Seems to move on from a job every year or so.
2) Active in the workforce for only 5 years
3) Has a yahoo email.",85,3,160000,4,1,1,nonparent,allison,
2446036,100000,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,"PROS:
1) She is a woman and will likely work harder to prove herself.
2) Interned for 2 years, dedicated.
3) Member of the PTA

CONS:
1) Only seems to spend a year at each job.
2) Jumps around from job to job.
3) Filled out years incorrectly in the other category.",85,3,160000,4,1,1,parent,sarah,
9521796,50000,6,7,7,6,7,7,7,0,4,5,4,4,5,4,3,4,5,5,"Pros: Has experience at a project manager. Has seen actual results in terms of growth over a two year period. Has volunteer experience in related field.

Cons: Does not have a lengthy experience at any one employer. Does not have much in the way of actual proof of growth other than instance listed. Overseas a lot but does not appear to have much experience in leadership or management or in terms of creating from own ideas.",10,0,120000,2,0,0,parent,allison,
9521796,50000,6,7,7,6,7,7,7,0,6,6,6,7,6,7,5,7,7,7,"Her experience with her current employer is impressive. Projected results are consistent and grow steady quickly. Programs are expected to gain in the millions. Was a team leader early in her career. 

Cons: Has not remained for long periods of time with companies. Until her present place of employment she has only remained employed at other companies for two years. Does not have a lot of experience. Does not have any volunteering experience in related field.",12,0,138000,3,1,1,nonparent,sarah,
4294355,55000,5,4,4,6,7,6,4,0,7,6,7,7,6,7,6,6,7,7,"Pros 
1. Experience
2. Female presence
3. Has leadership experience

Cons
1. Currently working as consultant.
2. Commitment issue
3. Resume not well made",83,1,160000,3,1,1,parent,allison,
4294355,55000,5,4,4,6,7,6,4,0,6,5,5,7,5,5,6,4,7,6,"Pros 
1. Experienced.
2. Has knowledge in the field
3. Female presence.

Cons
1. Currently in a consultant role.
2. Resume not nicely done.
3. Commitment issues",67,4,140000,3,1,1,nonparent,sarah,
6811213,85000,5,5,4,4,5,6,5,0,5,6,5,6,5,6,5,6,5,6,"Pro: Experience in Marketing and Public relations
Pro: MBA in Marketing
Pro: A small degree of social responsibility
Con: Only 5 years of experience
Con: Schools are not that well known
Con: Marketing experience but not much else",85,5,140000,3,1,1,nonparent,allison,
6811213,85000,5,5,4,4,5,6,5,0,5,5,5,6,6,4,4,5,6,5,"Pro: Has related experience
Pro: PTA and Food Bank experience show social responsibility
Pro: Experience in both communications and marketing
Con: Experience is related but does not have a lot of it
Con: school and experience seem to be focused on marketing and not much else
Con: obviously has a family which may or may not be a con
",80,5,140000,3,1,1,parent,sarah,
1575988,55000,4,5,6,4,5,3,5,1,5,3,5,4,6,5,4,6,6,5,"Pros
- The applicant is experienced
- The applicant knows her line of job opportunities
- The applicant did well from her past employments

Cons
- The applicant can't stay in one company for a longer time
- The applicant might not want to stay in the company for longer period if the salary will stay the same
- The applicant doesn't want to stay in the company even though the company gave her the opportunity for another position",77,1,170000,4,1,1,parent,allison,
1575988,55000,4,5,6,4,5,3,5,1,6,5,6,7,5,6,6,5,7,5,"Pros
- The applicant knows her line of job opportunities
- The applicant is experienced
- The applicant already had a long road on her career

Cons
- The applicant can't stay in one company for a longer time
- The applicant might not want to experience new job opportunity
- The applicant still cannot leave the line of job that she has",65,1,150000,3,1,1,nonparent,sarah,
7235122,90000,6,5,6,6,4,7,6,0,7,6,7,6,6,6,4,7,7,7,"Pros:
-increased revenue substantially for 2 of the companies she worked for
-fairly steady work history
-diverse skillset

Cons:
-parent, may be unavailable during certain hours
-still currently employed
-might be too headstrong due to large amount of power in previous position",85,2,155000,4,1,1,parent,allison,
7235122,90000,6,5,6,6,4,7,6,0,6,6,7,6,7,6,5,6,6,7,"Pros:
-Large amount of marketing experience
-Great potential for improving revenue
-Diverse skillset

Cons:
-Skills may be too generalized
-Might be lacking leadership ability
-Continued employment",88,2,145000,3,1,1,nonparent,sarah,
3422334,75000,7,6,6,7,7,7,6,0,6,7,6,6,7,6,6,5,7,6,"pros, work experience, skills, ability
Con:leadership experience, education, consulting experience",77,0,141000,3,1,1,nonparent,allison,
3422334,75000,7,6,6,7,7,7,6,0,6,7,6,6,6,7,6,7,7,6,"pros: education, work history, and leadership 
Cons: number of jobs, consulting experience, ability ",82,0,140000,3,1,1,parent,sarah,
9619793,90000,6,6,5,5,7,6,6,0,7,6,6,6,6,5,4,5,6,6,"Great education; many strong positions in work history; great current position.
Not an extremely long history; I don't have others I am sorry.",70,1,160000,3,1,1,nonparent,allison,
9619793,90000,6,6,5,5,7,6,6,0,5,5,4,4,6,4,4,5,6,6,"Current job seems pretty accredited; would do well on individual tasks; job list is relevant.
Education could be better; job history doesn't go back super far; overall a risk.",70,1,155000,3,0,1,parent,sarah,
8020122,50000,5,5,5,6,6,6,6,0,5,5,5,5,5,5,5,5,5,5,"Pros education, experience and knowledgeable in field.  Cons  overqualified, may have to pay at the highest salary and too demanding.",76,4,180000,4,1,1,parent,allison,
8020122,50000,5,5,5,6,6,6,6,0,5,6,6,5,5,5,4,5,5,5,"Pros:  education, experience and volunteer. Cons: no experience in the particular field, she moved around a lot in different areas of work, the degree is not in the field.",77,4,140000,3,1,1,nonparent,sarah,
8464700,70000,6,6,6,5,5,6,6,1,6,6,6,6,5,6,5,6,6,6,"Pros:
1. She has experience managing a department.
2. She has managed marketing employees.
3. She has a somewhat traditional marketing background.
Cons:
1. She does not have all that many years of experience in the workforce.
2. She does not have many years of experience managing a department.
3. Her specific marketing experience may not be a match for a start-up company.",60,2,135000,3,1,1,parent,allison,
8464700,70000,6,6,6,5,5,6,6,1,5,6,5,5,6,5,5,6,6,6,"Pros:
1. As a management consultant, she has a good amount of experience with different companies.
2. She seems to be very successful in her current role.
3. Her experience seems to be a good match for a start-up company.

Cons:
1. She does not have a lot of years of experience in the field of marketing.
2. She has very little experience in being focused on just one company.
3. It is unclear if she has enough management experience to run a department.",60,2,135000,3,1,0,nonparent,sarah,
5959662,75000,6,7,6,5,6,5,5,0,6,5,5,6,7,6,5,5,6,3,"Pros: Strong background in marketing. Impressive educational credentials. Non profit activities show a relevant impetus to social activities. 
Cons: Short length of time in the field. The length of time the candidate remained at her prior jobs, is very short, raising some cause for concern. While she has supervisory experience, I question the amount training and coaching time she may have and whether or not she has developed those skills. ",75,1,145000,3,1,1,nonparent,allison,
5959662,75000,6,7,6,5,6,5,5,0,3,4,3,4,5,3,4,4,4,3,"Pros: Good marketing background. Experience with business to business interactions. Good educational background
Cons: Very short length of stay at previous employers. A lot of projected results on her last position, with little information on final results. Her resume contains grammatical errors and is poorly written. ",90,2,145000,2,0,0,parent,sarah,
6809717,60000,7,7,7,7,7,7,7,0,7,7,7,7,7,7,5,7,7,7,"good education, has prior experience, has good public relations
changed jobs/positions frequently, has a short list of relevant activities, age is not listed",85,2,150000,3,1,1,nonparent,allison,
6809717,60000,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7," has experience, works well with others, has good computer skills
changed jobs frequently, interned quite a bit longer than normal, seems young",85,2,140000,3,1,1,parent,sarah,
5881353,45000,5,5,6,4,6,6,5,0,7,7,7,5,6,7,5,6,6,5,"has a lot of experience, has a good work ethic, is well educated.
may be overqualified, has had more sales experience than necessary, may not be a great team mate because she is used to leading",75,2,140000,3,1,1,parent,allison,
5881353,45000,5,5,6,4,6,6,5,0,7,7,7,6,6,6,5,6,6,6,"is well educated, is sociable, is organized
maybe over qualified, might be too independent, didn't stay with one employer for very long",75,2,140000,3,1,1,nonparent,sarah,
9870009,65000,5,5,5,5,5,5,5,0,6,6,6,6,5,6,4,4,6,6,"Pros: She went to a very highly regarded school in the University of Michigan, she has volunteer experience that is relevant to the position in that she coordinates things with it, and she has worked her way up to a steady job as a Project Manager at her current employment.

Cons: She has changed jobs 3 times in less then 10 years, nothing really stands out about her skills section, and she didnt go into much detail about her time at Manuel",80,0,160000,3,1,1,nonparent,allison,Male,0
9870009,65000,5,5,5,5,5,5,5,0,4,4,4,4,5,5,4,5,5,5,"Cons: She doesnt have anything else on her resume outside of her work experience really showing what her skills are, none of her jobs have been as something top level like a manager of some sort, she has changed jobs 4 times within the past 10 years. 

Pros: She really goes into good detail about her work, especially currently at Alliant. She does Volunteer work, including being a PTA coordinator. She has some work experience of overseeing and coordinating larger scale projects.",90,0,160000,3,1,1,parent,sarah,Male,0
2043103,80000,5,6,5,5,6,5,5,0,4,5,4,5,5,4,4,5,4,4,"Pros: Has worked in marketing for a while
Has volunteered in the neighborhood clean makeover in Detroit
Has increased revenue in the business

Cons:
Has only three years of experience
Has not dealt with a large amount of money and has not hit 1 million dollars for gross revenue
Does not seem like a well-reounded business person
",37,1,75000,3,1,1,nonparent,allison,Male,1
2043103,80000,5,6,5,5,6,5,5,0,5,4,5,5,4,5,4,5,6,5,"Pros:
1) Received an M.B.A. and majored in marketing.
2) Has  been in marketing since 2009
3) Continues to improve revenue while her time at Alliant Group

Cons:
Error in her resume with Warehouse assistant. You must make sure everything is correct on a resume
2) Has not death with a significant amount of money
3) Although Alliant grew, it did not grow as much to have a reasonable profit compared to previous years. ",65,1,80000,3,1,1,parent,sarah,Male,1
5403663,85000,7,7,7,6,6,6,7,0,7,7,7,7,7,7,6,7,7,7,"Pros:
-Plenty of work experience
-Appropriate education & degree
-Work experience relevant to position
Cons:
-May ask for high starting pay
-Worked in many places 
-Not many years of work experience",92,3,168000,3,1,1,parent,allison,Female,0
5403663,85000,7,7,7,6,6,6,7,0,7,7,7,7,7,6,6,7,7,7,"Pros:
-Well-educated
-Plenty of experience
-Experience relevant to position
Cons:
-Not many years of experience
-Quite a few job changes
-May ask for higher starting pay",90,5,165000,3,1,1,nonparent,sarah,Female,0
2657467,65000,6,6,7,4,7,6,5,0,5,4,4,4,3,3,3,5,4,5,"Pros: they're good with communication, they're good at being a go-between, they have a lot of experience creating materials
Cons: they seem to only function in a team, most of their work is creation of materials and implementation, rather than being ingenious, they seem to be more of a supporting player",85,3,135000,2,0,0,parent,allison,Female,0
2657467,65000,6,6,7,4,7,6,5,0,6,6,5,5,6,6,5,6,7,6,"Pros: they have dedicated community service experience, which is good outreach and time management, they've consistently been working as a leader in the field, their education is right in line for the job, with time off for practical application
Cons: a lot of their work seems to be creation of materials, without listing any technical skills, it's unclear how they work with other people, the grammar and details are a bit dodgy (2006 when they joined in 2012?) which makes me question what's going on.",85,4,150000,4,1,1,nonparent,sarah,Female,0
8892708,60000,3,6,5,4,6,4,5,1,5,6,3,5,5,4,5,6,3,5,"Pros:
1. Her strong organizational and analytical skills make him desirable.
2. Her relevant activities show that she's dedicated to her community.
3. Has a strong education background with her masters.
Cons:
1. She might be seeking a higher pay than what could be offered.
2. She has only worked in 1 city her entire life.
3. Her past jobs might not be relevant to the current one.",54,3,175000,3,1,1,parent,allison,Male,0
8892708,60000,3,6,5,4,6,4,5,1,3,6,5,4,6,6,6,3,5,6,"Pros: 
1. A decade of experience working
2. He has worked with an internal marketing group before.
3. He has conducted marketing research
Cons:
1. He seems to have worked at jobs for only a short amount of time before going elsewhere.
2. He doesn't list many specific skills that he possesses, rather just lists things that he has done.
3. Compared to another candidate, he might not have much that truly makes him stand out in comparison.",60,3,150000,3,1,1,nonparent,sarah,Male,0
4834148,80000,6,6,6,7,7,6,7,0,5,6,6,6,6,6,6,6,6,6,"She is a good person.
She seems to be capable of increasing sales.
She is a team player.

Relevant activities are lame.
She is not as good as the last applicant.
She could do more.",82,7,135000,3,1,1,parent,allison,Male,0
4834148,80000,6,6,6,7,7,6,7,0,7,7,7,7,7,7,7,7,7,7,"She seems to be a go getter.
She is efficient.
Produces results.

She seems too good.
She is very fast. Too fast?
Volunteers.",98,7,170000,4,1,1,nonparent,sarah,Male,0
1576898,70000,6,6,6,5,6,6,6,0,5,6,5,5,6,6,4,6,6,6,"p1 She has a masters from a good school
p2 Her resume is well layed out and easily readable, which is a part of marketing herself.
p3 She has been promoted at her job in the past
c1 She has experience in marketing, but not management consulting
c2 She uses yahoo email
c3 She could have better examples of the success of projects she's worked on.",77,4,140000,3,1,1,nonparent,allison,Female,0
1576898,70000,6,6,6,5,6,6,6,0,5,6,6,5,6,6,4,6,6,6,"p1 I think candidate is a go getter. She seems to take on roles that is not required, but since she has invested interest in it, she works hard to make the organization better, for example, she is the coordinator for the parent teacher association. 
p2 Her professional career seems successful and she has a lot of accomplishments
p3 She has a masters
c1 She did not stay at previous employers for long
c2 She uses hotmail
c3 She has experience in the field of consulting, but not extensive.",84,4,140000,3,1,1,parent,sarah,Female,0
8547977,75000,7,7,7,7,7,7,7,0,7,7,7,7,7,7,6,7,7,7,"Pros: 1) Has accomplished real results she lists on her resume
2) She has an MBA
3) She has a lot of experience
Cons: 1) There's so much detail on her resume, I'm not sure if she knows how to see the big picture, may be consumed by details; 2) Not much info is given on the middle job, may be a problem there; 3) Was basically a sales person on the bottom job listed, little to no info in middle, only top job seems relevant actually.",75,1,150,4,1,1,nonparent,allison,Female,1
8547977,75000,7,7,7,7,7,7,7,0,5,4,5,7,5,6,4,3,3,3,"Pros: 1) She's well-educated with an MBA and a Master's; 2) She has some experience with different industries; 3) She volunteers and is involved with things outside of work so she is a well-rounded person who may have more of an ability to click with different people.

Cons: 1) She doesn't seem to show a clear achievement or specific topic reached with each job; 2) In first job she seems to list goals but doesn't say if they were reached or not; 3) The things she has done seem to be pretty small",75,1,140,2,0,1,parent,sarah,Female,1
7494786,75000,7,7,7,7,7,7,7,0,5,5,6,5,6,6,5,6,6,6,"The best pro is that this candidate earned 300k then 600k the following year so its obvious she can deliver. Another pro is the candidate is familiar with web campaigns and online content delivery. The final pro I can see is that this candidate has proper education for the position.

The first con I noticed with this candidate is that the resume was sub par. The second con would be a lack of vast skills and knowledge. The final con would be the fact that most of the work done by this candidate seems to be supervisor work and not a whole lot of actual hands on type of work.",85,1,135000,2,0,0,nonparent,allison,Male,1
7494786,75000,7,7,7,7,7,7,7,0,7,7,7,7,7,7,6,6,7,7,"The first pro I noticed is the easy to follow work history laid out in the resume. Following that I noticed that the candidate had some hands on warehouse experience in the past. The final pro I noticed is that the candidate successfully led teams previously.

The first con I noticed with this candidate was the weak description in her Austin communications position previously held. This leads me to believe something bad happened there. The second con I noticed was the lack of description in the intern position she held. The final con that I noticed was how the layout in her currently held position mainly focuses on projections rather than accomplishments.",85,1,175000,3,1,1,parent,sarah,Male,1
1225463,100000,6,6,6,5,7,6,6,0,4,4,5,4,4,4,3,5,5,4,"Pros
Good educational background
Has experience in marketing
Has had success in the field

Cons
Doesn't explain her experience very thoroughly
Change in job title (downgrade)
Did not stay very long at some jobs",70,0,135000,3,0,0,parent,allison,Male,0
1225463,100000,6,6,6,5,7,6,6,0,6,6,5,4,5,6,3,6,6,6,"Pros
She has a diverse background in marketing
Relevant education and good volunteer experience
Success at her jobs

Cons
May be hard to deal with
May be overconfident
Not enough experience in present field
",50,2,140000,3,1,1,nonparent,sarah,Male,0
1466630,120000,6,6,6,6,5,6,5,1,6,6,6,6,7,6,6,6,6,7,"Pros.  Accomplished in related skills.  Great management results.  Varied experience.
Cons. No line responsibility.  Has not built team for long term success.  May be bored in single company.",90,2,160000,4,1,1,nonparent,allison,Male,1
1466630,120000,6,6,6,6,5,6,5,1,3,3,3,3,3,6,5,5,5,5,"Pros.  Diligent in activities.  Early career success.  Varied projects types.
Cons Most results are projected.  Not many years of experience. Mediocre schools.",95,0,135000,3,0,0,parent,sarah,Male,1
1357280,60000,6,7,7,6,7,5,5,0,6,6,6,5,6,5,4,6,6,6,"well qualified woman. Good leadership qualities, seems to be great with fellow employees

cant think of any cons",90,3,150000,3,1,1,nonparent,allison,Male,0
1357280,60000,6,7,7,6,7,5,5,0,7,6,7,7,6,7,4,6,7,6,"Great team leader, seemed to produce hard results, well qualified
no cons",88,4,165000,4,1,1,parent,sarah,Male,0
5693131,65000,6,6,6,6,5,6,5,0,6,6,6,6,6,6,5,6,6,6,This person has proven track record of success. The work she has is very relevant to the job. Her last job proved to be a successful stop. She doesn't have a long work history. I feel she may be under qualified in that she's done more remedial tasks. This is more of a risk candidate. ,95,2,62000,3,1,1,parent,allison,Male,0
5693131,65000,6,6,6,6,5,6,5,0,7,7,7,7,6,7,6,7,7,7,"This person has extensive history of winning at their previous organizations. They have credible degrees. They do good volunteer work. This person has bounced around from job to job, although the last job has been longer. I think this person may be under qualified. Not all the work history is relevant.  ",95,2,65000,3,1,1,nonparent,sarah,Male,0
8503177,70000,7,7,7,6,7,5,6,0,7,7,6,7,6,6,5,7,6,6,"Pros: Extensive Managerial experience. related educational background, leadership skills
Cons: High starting salary if hired, no social skills background, bossy",98,0,140000,4,1,1,parent,allison,Female,1
8503177,70000,7,7,7,6,7,5,6,0,5,4,4,5,5,5,4,5,5,5,"Pros: related educational background, experience in marketing, client related experience 
Cons: No managerial background, insufficient experience for the job, not the leader type ",100,0,135000,3,0,0,nonparent,sarah,Female,1
7968442,95000,6,6,5,7,5,6,4,0,5,5,6,6,5,6,4,5,6,4,"She has relevant experience in the field. Public relations experience is a plus. Identity marketing is also a plus. While she does have experience, she doesn't have that many years. Seems focused more on marketing rather than management. Changed companies a lot.",90,1,145000,3,1,1,parent,allison,Male,0
7968442,95000,6,6,5,7,5,6,4,0,6,7,6,6,7,7,5,6,6,6,Moved up quickly from being an intern. Great relevant experience for management. More years of management experience. Changed companies semi often. Can't think of other cons.,91,1,155000,3,0,1,nonparent,sarah,Male,0
7383999,96000,5,5,5,5,6,6,6,0,4,4,4,4,4,4,4,4,5,4,"
PROS
Excellent performance managing a RE portfolio. 

Productive also in design business.

Has MBA

CONS

MBA not from elite school.
Only one outside charity work listed.
Not many years of expierence",76,3,138000,3,0,0,nonparent,allison,Male,0
7383999,96000,5,5,5,5,6,6,6,0,4,4,4,4,4,4,3,4,3,4,"PROS
1. Good numbers in last position
2. HAs MBA
3. Revenue producer

CONS
1. No big clients outside of Texas.
2. past work and schooling all local
3. not much experience 
",77,2,135000,2,0,0,parent,sarah,Male,0
7914146,500000,6,7,6,6,5,4,6,0,6,5,5,4,6,7,5,6,7,6,"Pros: Applicant has experience, Has college degree, is a woman. Cons: Does not have diverse background, not many activities, lacks a lot of experience .",87,2,140000,3,1,1,nonparent,allison,Male,0
7914146,500000,6,7,6,6,5,4,6,0,4,4,2,3,5,2,3,6,2,3,"Pro: The candidate has a masters in business, the candidate has a well made resume, the candidate is a woman. Con: might live far away, would have to pay moving expenses if hired, may not get along well with others",90,2,135000,2,0,0,parent,sarah,Male,0
9578983,150000,5,6,5,5,5,6,5,0,5,4,5,4,4,5,4,4,4,4,"pros 1. The candidate's skillset and recent work experience is highly relevant. 2. She has trained outside the state of Michigan. 3. She is a committed volunteer in the community.

cons. 1. The most recent work experience does not deal with very high revenue. 2. Her public relations experience is not especially relevant to the position. 3. There is no strong evidence of leadership skills. ",90,4,150000,3,1,1,nonparent,allison,Male,0
9578983,150000,5,6,5,5,5,6,5,0,4,4,4,4,4,4,4,4,4,4,"pros: 1. This candidate has relevant experience. 2. This candidate has demonstrated achievements. 3. This candidate is active in her community.

cons: 1. This candidate seems never to have worked outside of TX, though she lives in NYC. 2. I can't see any sign of exemplary achievement or commitment. 3. Some of the experience seems only marginally connected to management consulting. 
",90,4,150000,3,0,0,parent,sarah,Male,0
6531522,125000,5,5,4,6,6,6,5,0,6,6,6,6,7,7,6,6,7,5,"Pros:
Quantifiable growth
Supervisory experience
Strong analytical experience

Cons:
Growth of marketing skills seems inconsistent (there appears to be a several-year break while she worked on e-commerce)
Real estate work could be seen as a distraction from her regular duties
So many high-level responsibilities could lead to burnout",70,5,155000,4,1,1,parent,allison,Female,0
6531522,125000,5,5,4,6,6,6,5,0,6,6,5,6,7,7,7,7,7,5,"Pros:
She is able to quantify her successes.
She is assertive and organized.
She is very familiar with marketing.

Cons:
Her focus on marketing could be seen as too narrow.
Her retention rates could be improved.
Projected growth might not materialize.",70,5,150000,3,1,1,nonparent,sarah,Female,0
4400843,85000,6,6,6,5,6,6,6,0,6,6,5,5,6,6,6,5,6,6,"Pros :
1. The experience appears to be growing from peak to peak in certain field.
2. Good performance in the previous company
3. Listing of skills shows self confidence and self awareness

Cons :
1. May set aggressive goals to prove themselves
2. Seem to be changing projects often
3. May not build relationships with current employees",87,5,160000,4,1,1,parent,allison,Female,1
4400843,85000,6,6,6,5,6,6,6,0,6,6,5,5,6,6,6,5,6,6,"Pros :
1. The results produced by this candidate in previous places is very high. 
2. Wide variety of experience
3. Good volunteer work shows compassionate spirit

cons :
1. May set aggressive goals to prove themselves
2. May not develop long term loyalty or relationship with people they work with
3. May ask for larger compensation than usual for their performance",86,5,150000,4,1,1,nonparent,sarah,Female,1
9532323,100000,4,4,4,4,5,5,5,0,3,4,3,4,4,4,4,4,4,3,"Pros:
Strong focus on results
Good credentials
Solid resume with experience in multiple organizations

Cons:
Too much focus on PR and marketing?
Thin extracurriculars
Change from management position to associate position",75,3,140000,2,0,0,parent,allison,Male,0
9532323,100000,4,4,4,4,5,5,5,0,5,6,5,5,5,6,4,5,5,5,"Pros
Consistent resume: Clearly shows a progressed career path
Worked at several companies: Has a diverse set of experiences for an employee that has been in the workforce for less than a decade
Experience in consulting on multiple projects

Cons
Experience at only one company after graduation
Nothing seems highly outstanding
Limited extracurriculars",75,3,150000,3,1,1,nonparent,sarah,Male,0
5835203,20000,4,4,6,5,4,5,3,0,5,4,5,5,5,4,4,4,3,5,"Is confident 
Is ready to work
Is a hard worker

Might not get along with everyone
Might be a bit opinionated
Seems to not worry about other people",55,6,175000,3,1,1,nonparent,allison,Male,0
5835203,20000,4,4,6,5,4,5,3,0,5,4,4,4,4,4,4,4,5,5,"Looks like a hard worker
Looks ready to work
Looks qualified

I am worried about the focus
I feel like something is being hidden
I'm worried that not everything is truthful",39,6,175000,2,1,1,parent,sarah,Male,0
1625567,74000,5,6,5,5,6,5,4,1,4,4,3,4,3,4,5,5,5,5,"Pros - marketing background will be helpful to position, MBA, Experience with business plans and project management

Cons - seems more of a marketing consultant than management, limited experience with management, lack of experience with high dollar projects",88,1,135000,2,0,0,nonparent,allison,Male,1
1625567,74000,5,6,5,5,6,5,4,1,6,6,5,5,5,6,5,5,6,5,"Pros- Extensive experience at Alliant Group, has worked with multiple areas of the business, MBA

Cons- Limited overall experience, positions prior to Alliant Group would not fit the job, Only one job with 2 years of tenure",85,1,147000,3,1,1,parent,sarah,Male,1
3462853,100000,7,7,7,7,7,7,7,0,7,7,7,7,7,7,4,7,7,7,"Pros - 
This candidate has relevant work experience. 
This candidate has proven work results. 
This candidate has admirable relevant activities. 
Cons - 
This candidate does not have independant consulting experience. 
This candidate was employed in another state so may have different experience or knowledge.
This candidate is female. ",92,1,135000,3,1,1,parent,allison,Female,1
3462853,100000,7,7,7,7,7,7,7,0,7,7,7,7,7,7,4,7,7,7,"Pro - 
This candidate has many years of experience. 
This candidate has proven results in her work experience. 
This candidate has experience in several organizations. 
Con - 
This candidate does not have experience as an independant consultant. 
This candidate probably requires a high salary. 
This candidate could have conflicts of interest. 
",86,1,135000,3,1,1,nonparent,sarah,Female,1
6389825,55000,4,2,6,1,5,2,3,0,4,5,7,3,4,6,6,5,5,7,"Pros: experienced in sales. Leadership skills. communication skills
Cons: could be more experienced in higher management. Could have more skills in technology. Could show more design experience.",56,17,150000,4,1,1,nonparent,allison,Female,0
6389825,55000,4,2,6,1,5,2,3,0,1,4,6,3,4,1,7,7,7,5,"Pros: experienced in market research. Shows leadership skills. Creative design skills.
Cons:  could be more experienced in management.",79,24,150000,3,1,1,parent,sarah,Female,0
3695835,65000,6,6,6,6,6,4,6,0,7,5,6,7,5,6,6,6,5,6,"Shows proven results, Experience, and Degrees are PRO's. No experience in NYC, Not the longest resume,  and only 1 consultant job are CONS",90,2,150,3,1,1,parent,allison,Female,0
3695835,65000,6,6,6,6,6,4,6,0,7,7,7,7,7,7,7,7,7,7,"Multiple consultant jobs, length of current job, and education are PROS. No NYC job experience, previous jobs were short tenured, could explain more on internship. are CONS",80,2,155,3,1,1,nonparent,sarah,Female,0
4588432,75000,5,5,5,5,6,6,5,0,5,5,5,5,4,5,4,6,5,5,"Pros- 1. She had good results from her most recent employer, she has a good education, she seems competent and professional.
Cons- 1. Would prefer more consultant experience, she does not seem to stay in jobs long, would prefer more under the relevant activities section",80,2,140000,3,1,1,parent,allison,Female,0
4588432,75000,5,5,5,5,6,6,5,0,6,6,6,6,6,6,5,6,6,6,"Pros- 1. She has a good amount of consultant experience.  2. She has good education credentials. 3. She seems to have multiple achievements at her most recent employer.
Cons 1. Resume is a little wordy and generic looking  2. Do not think projected results should be included on resume 3. Her clients do not seem well-known",80,2,145000,4,1,1,nonparent,sarah,Female,0
7353482,80000,5,5,6,4,6,6,5,0,6,6,6,7,4,5,4,6,6,6,"Pros: Highly educated with a MBA, has produced results at several companies, has performed at different positions very well.

Cons: Experience a bit limited in totality, activities may not be relevant to position, job history limited to just one city so there may be an adjustment period to New York.",80,2,155000,3,1,1,parent,allison,Male,0
7353482,80000,5,5,6,4,6,6,5,0,6,6,6,7,6,5,5,6,6,6,"Pros: Produced specific results in varying categories, abilities to notice opportunity specific to companies, comes highly educated with a MBA.

Cons: May be a harder fit with company culture, might be steadfast and unwilling to compromise, may demand higher salary than other similarly qualified candidates.",80,2,160000,4,1,1,nonparent,sarah,Male,0
1648311,150000,7,7,7,6,7,6,5,1,6,6,6,5,6,5,4,5,7,6,"Pros: Presents as very capable and experienced in her area of expertise, Strong grasp on marketing management, Lists demonstrable results from projects  
Cons: Limited number of years actually consulting, The project numbers listed on are the low side, Experience seems hyper focused on project management in marketing for mid-volume revenue streams ",95,4,135000,3,0,0,parent,allison,Male,0
